Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
29.4598,-98.6398,6913.68,28.01,43.29,68.75,28.01,40.74,65
29.5529,-98.7557,2.68,0,0,0,12.73,0,0
29.2702,-98.5073,160.02,0,0,1.27,1.27,0,0
29.4475,-98.5146,4275.86,17.83,56.02,6.37,43.29,5.09,62
29.5483,-98.5967,2430.44,2.55,54.75,1.27,5.09,0,2
29.3671,-98.4992,6595.48,5.09,2.55,0,53.48,3.82,57
29.4832,-98.4862,2307.74,1.27,26.74,8.91,42.02,0,35
29.5102,-98.6774,6206.9,15.28,34.38,2.55,5.09,0,18
29.3714,-98.4448,5022.54,10.19,54.75,11.46,80.21,0,67
29.5941,-98.4317,3309.45,8.91,24.19,0,20.37,0,9
29.4913,-98.6837,8647.45,12.73,0,1.27,17.83,0,48
29.4264,-98.5666,4761.57,6.37,86.58,3.82,25.46,0,69
29.3305,-98.4134,355.24,1.27,0,0,1.27,0,2
29.4155,-98.4073,3027.95,3.82,1.27,0,21.65,2.55,65
29.3905,-98.5862,177.81,0,8.91,0,3.82,0,0
29.5588,-98.3976,4702.46,5.09,0,2.55,16.55,0,71
29.4233,-98.5742,5810.81,2.55,86.58,0,17.83,0,65
29.3585,-98.3878,355.24,0,0,0,0,0,0
29.671,-98.5005,2716.05,0,0,2.55,0,0,3
29.5119,-98.6241,2948.67,8.91,11.46,2.55,64.94,2.55,45
29.5921,-98.6072,1570.54,6.37,143.88,25.46,114.59,5.09,26
29.6384,-98.4502,2267.24,14.01,5.09,8.91,122.23,0,64
29.2351,-98.4175,239.82,0,0,0,0,0,0
29.4867,-98.5844,5578.51,6.37,24.19,0,33.1,7.64,58
29.5782,-98.472,3997.57,16.55,21.65,0,24.19,15.28,50
29.5014,-98.5777,2289.57,25.46,56.02,0,78.94,0,50
29.2695,-98.482,611.83,0,0,5.09,0,0,0
29.6182,-98.3516,1164.4,5.09,0,0,0,0,2
29.4302,-98.5372,7460.77,12.73,64.94,31.83,29.28,0,64
29.2925,-98.598,230.32,0,0,0,2.55,0,6
29.3102,-98.4376,355.24,0,3.82,5.09,2.55,0,2
29.5752,-98.5316,2562.9,3.82,3.82,20.37,19.1,0,8
29.4375,-98.4685,3675.0,12.73,52.2,1.27,57.3,10.19,51
29.5863,-98.4541,3997.57,3.82,6.37,1.27,15.28,0,63
29.528,-98.4902,2291.32,25.46,29.28,0,48.38,0,51
29.4447,-98.577,7134.64,5.09,0,1.27,22.92,2.55,57
29.5115,-98.6755,6206.9,20.37,52.2,5.09,11.46,0,16
29.4525,-98.6446,6913.68,19.1,101.86,16.55,16.55,22.92,20
29.5881,-98.6222,3482.67,39.47,833.97,7.64,185.89,25.46,55
29.356,-98.6235,6327.78,2.55,2.55,10.19,5.09,0,24
29.5915,-98.3591,4944.57,10.19,10.19,5.09,39.47,1.27,42
29.6086,-98.4643,3238.44,28.01,0,7.64,63.66,6.37,58
29.5696,-98.6415,3495.63,7.64,211.36,0,36.92,2.55,29
29.4631,-98.4426,1209.98,0,310.67,0,95.49,1.27,37
29.3913,-98.4699,6483.76,6.37,22.92,1.27,29.28,0,44
29.5035,-98.5763,2289.57,39.47,62.39,0,87.85,10.19,34
29.408,-98.6417,6134.19,1.27,5.09,0,8.91,2.55,35
29.3996,-98.5795,177.81,3.82,24.19,11.46,2.55,0,2
29.3382,-98.4201,2815.34,0,2.55,0,19.1,0,8
29.6427,-98.6417,1001.56,0,7.64,0,2.55,0,1
29.5598,-98.7218,2.68,0,0,0,0,0,0
29.5561,-98.3616,4128.09,3.82,0,0,8.91,0,16
29.3436,-98.4834,505.15,2.55,10.19,7.64,16.55,0,27
29.6103,-98.5645,966.09,0,6.37,1.27,7.64,0,10
29.4572,-98.3216,179.8,2.55,0,0,2.55,0,5
29.2629,-98.4866,611.83,0,1.27,7.64,0,0,0
29.3629,-98.5596,2918.67,5.09,25.46,1.27,26.74,0,47
29.3509,-98.5706,1297.58,0,0,0,3.82,0,9
29.3452,-98.5378,4329.38,6.37,20.37,2.55,30.56,25.46,46
29.4336,-98.6471,7050.18,22.92,29.28,28.01,56.02,2.55,39
29.5495,-98.3714,4128.09,12.73,0,0,24.19,0,37
29.4802,-98.6562,4397.9,8.91,1.27,50.93,34.38,0,59
