Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
34.0352,-118.3158,14186.6,106.95,92.95,14.01,34.38,45.84,72
34.0837,-118.4982,590.36,0,1.27,0,0,0,2
34.0451,-118.2261,14152.78,98.04,650.63,53.48,137.51,43.29,83
34.0259,-118.3066,22086.49,151.52,95.49,6.37,47.11,54.75,80
34.0473,-118.5381,4780.59,20.37,29.28,10.19,20.37,22.92,57
34.0537,-118.4106,7189.81,118.41,860.71,10.19,182.07,44.56,67
34.1813,-118.6189,6031.35,96.77,238.1,34.38,92.95,1.27,54
33.7855,-118.2667,19053.48,136.24,168.07,124.78,43.29,15.28,82
34.2512,-118.3813,782.37,2.55,2.55,14.01,8.91,0,25
34.2705,-118.51,7963.94,82.76,70.03,0,81.49,11.46,53
34.1434,-118.5156,1280.55,0,0,0,0,0,1
34.2452,-118.4576,6082.71,50.93,413.8,26.74,101.86,20.37,41
34.1659,-118.38,8355.86,176.98,360.33,70.03,166.79,16.55,93
33.9859,-118.3971,7234.38,131.14,515.66,25.46,146.42,59.84,70
33.7852,-118.272,21805.0,141.33,132.42,86.58,29.28,14.01,78
34.2358,-118.6027,2605.25,33.1,182.07,17.83,19.1,16.55,61
34.2399,-118.2732,1432.27,53.48,35.65,33.1,100.59,0,57
34.1636,-118.6382,4154.18,104.41,123.5,36.92,44.56,3.82,53
33.9422,-118.2829,16739.36,134.96,952.38,38.2,30.56,44.56,60
34.1643,-118.3817,8355.86,185.89,306.85,58.57,146.42,16.55,90
34.0715,-118.3485,10102.3,146.42,202.45,14.01,110.77,57.3,90
34.2649,-118.5755,2111.98,45.84,72.57,16.55,8.91,0,31
34.2558,-118.3237,4717.19,90.4,39.47,28.01,108.23,0,52
33.7553,-118.2834,179.0,28.01,57.3,26.74,21.65,3.82,12
34.0736,-118.4202,2523.03,58.57,618.79,5.09,19.1,20.37,24
33.7829,-118.2719,21805.0,150.24,81.49,101.86,21.65,15.28,81
34.1711,-118.5633,5659.11,99.31,178.25,16.55,48.38,0,77
34.0128,-118.2696,28934.58,165.52,134.96,91.67,24.19,87.85,79
33.9656,-118.4385,4757.54,34.38,118.41,5.09,35.65,19.1,20
34.2666,-118.3686,6.02,1.27,0,7.64,12.73,0,17
34.2243,-118.3915,8697.55,12.73,1.27,61.12,14.01,2.55,67
34.2318,-118.399,9924.27,5.09,16.55,10.19,43.29,0,41
34.1671,-118.6139,5090.41,155.34,342.5,1.27,117.14,2.55,81
33.7283,-118.2948,17655.46,81.49,15.28,62.39,40.74,20.37,82
34.0086,-118.4424,7213.96,203.72,543.67,15.28,54.75,17.83,39
33.747,-118.2817,15578.7,57.3,114.59,59.84,44.56,24.19,65
34.0819,-118.3533,7888.22,161.7,122.23,24.19,162.97,48.38,93
34.0463,-118.2144,21452.17,85.31,198.63,56.02,90.4,63.66,89
34.1832,-118.4937,66.39,53.48,190.99,61.12,70.03,19.1,34
34.0589,-118.3586,11525.55,104.41,332.32,19.1,105.68,50.93,85
34.1581,-118.5975,5677.82,123.5,147.7,3.82,19.1,0,41
34.0639,-118.2247,8110.5,29.28,645.53,33.1,71.3,31.83,65
34.3222,-118.4078,4394.96,16.55,161.7,12.73,25.46,0,26
34.2642,-118.375,6.02,1.27,0,7.64,14.01,0,10
34.2917,-118.2927,2.8,0,0,0,1.27,0,1
34.2119,-118.6539,1976.99,47.11,58.57,5.09,7.64,0,6
33.9877,-118.4136,7234.38,150.24,449.45,36.92,108.23,39.47,45
34.051,-118.4087,5493.23,94.22,644.26,15.28,100.59,26.74,61
34.1902,-118.5839,12226.13,176.98,653.17,47.11,123.5,12.73,53
34.1486,-118.2946,0.62,11.46,58.57,15.28,25.46,3.82,10
34.3232,-118.4393,4165.64,8.91,14.01,8.91,28.01,0,9
34.146,-118.438,11522.22,80.21,164.25,47.11,34.38,0,78
34.1276,-118.2065,8712.22,98.04,343.77,48.38,127.32,33.1,53
34.1008,-118.5124,664.9,0,0,0,0,0,0
34.1897,-118.509,5800.97,73.85,339.95,30.56,82.76,22.92,58
34.2082,-118.3572,5509.12,45.84,104.41,72.57,34.38,5.09,42
34.1871,-118.4058,10399.46,72.57,95.49,2.55,82.76,6.37,83
34.2715,-118.3186,5860.93,54.75,24.19,0,10.19,0,5
33.7864,-118.2726,21805.0,145.15,212.63,77.67,30.56,14.01,76
34.1142,-118.4865,590.36,6.37,11.46,0,3.82,2.55,4
34.1924,-118.3837,9672.35,45.84,40.74,33.1,22.92,0,74
34.1375,-118.3819,5788.43,38.2,57.3,10.19,35.65,3.82,68
33.8572,-118.3027,3309.61,42.02,38.2,0,36.92,0,43
34.3052,-118.5031,923.95,59.84,71.3,12.73,8.91,10.19,13
34.1557,-118.5033,4298.25,67.48,113.32,0,91.67,10.19,62
34.0515,-118.5183,5914.42,77.67,43.29,0,44.56,16.55,51
34.2242,-118.3894,8697.55,14.01,2.55,61.12,16.55,2.55,61
33.9102,-118.2912,7531.37,77.67,66.21,28.01,11.46,11.46,54
34.1402,-118.2086,3523.33,49.66,188.44,68.75,104.41,36.92,85
34.32,-118.4466,9179.2,16.55,24.19,21.65,22.92,7.64,27
34.279,-118.3421,2.8,0,6.37,8.91,12.73,0,4
34.1897,-118.5902,43776.12,133.69,409.98,62.39,171.89,30.56,73
34.0789,-118.5379,4.39,0,3.82,0,1.27,0,0
34.2276,-118.5429,7175.34,129.87,328.5,62.39,126.05,20.37,67
34.3125,-118.4109,4394.96,26.74,133.69,17.83,64.94,6.37,23
34.2759,-118.3905,11706.86,50.93,36.92,6.37,96.77,14.01,49
34.2604,-118.5484,4639.94,86.58,210.08,47.11,16.55,0,26
34.0797,-118.5231,4.39,0,0,0,0,0,0
34.0863,-118.5061,664.9,1.27,1.27,0,2.55,0,0
34.1383,-118.3721,5051.11,50.93,145.15,36.92,68.75,17.83,58
34.0127,-118.2566,21293.84,166.79,80.21,66.21,40.74,61.12,77
34.0507,-118.3416,11200.0,92.95,137.51,24.19,70.03,63.66,89
34.2562,-118.4329,8552.24,31.83,20.37,3.82,34.38,19.1,68
34.1666,-118.6481,4154.18,63.66,62.39,31.83,7.64,0,7
34.184,-118.4073,10399.46,70.03,114.59,6.37,90.4,6.37,77
34.2674,-118.2488,2.8,0,0,0,0,0,0
34.1202,-118.1727,7578.12,29.28,19.1,29.28,38.2,34.38,57
33.9651,-118.3075,13697.37,49.66,45.84,2.55,21.65,33.1,74
34.0841,-118.4635,1399.64,8.91,11.46,0,10.19,0,9
34.1935,-118.5242,9727.27,140.06,287.75,11.46,33.1,7.64,78
34.2434,-118.3437,721.31,1.27,0,1.27,1.27,0,0
34.1314,-118.417,3251.54,0,11.46,0,5.09,0,4
34.005,-118.3059,14219.72,113.32,45.84,25.46,40.74,68.75,65
34.1728,-118.5031,66.39,67.48,122.23,30.56,36.92,7.64,33
34.0943,-118.2337,5952.32,45.84,80.21,22.92,33.1,35.65,69
34.1211,-118.2886,0.62,1.27,151.52,0,62.39,5.09,17
34.3283,-118.5045,2508.51,10.19,8.91,1.27,5.09,1.27,0
34.1082,-118.261,8470.07,45.84,94.22,29.28,54.75,28.01,68
34.156,-118.3188,0.62,40.74,185.89,75.12,58.57,2.55,60
34.0125,-118.3421,10680.33,113.32,151.52,11.46,47.11,89.13,74
34.0785,-118.5604,2444.92,3.82,3.82,0,3.82,0,12
34.0337,-118.3127,14186.6,134.96,101.86,15.28,34.38,44.56,70
34.1995,-118.6472,5341.02,70.03,131.14,29.28,6.37,0,28
34.2398,-118.3208,721.31,0,0,1.27,1.27,0,0
34.2355,-118.2956,1432.27,0,0,0,3.82,0,8
34.2374,-118.586,3201.67,50.93,230.46,0,22.92,6.37,50
34.1755,-118.6372,3530.74,96.77,99.31,22.92,14.01,0,25
34.1089,-118.3415,4250.44,54.75,269.93,8.91,166.79,28.01,81
33.9797,-118.4092,17348.91,109.5,590.78,22.92,213.9,40.74,69
34.0621,-118.5414,2687.99,0,14.01,0,0,0,2
34.1096,-118.2299,7248.85,33.1,25.46,34.38,16.55,19.1,36
34.031,-118.523,3801.12,44.56,73.85,16.55,78.94,10.19,45
34.2302,-118.6188,23.44,44.56,98.04,0,17.83,0,9
34.2265,-118.55,11922.36,96.77,234.28,0,59.84,15.28,71
34.2573,-118.3055,8983.49,190.99,91.67,40.74,145.15,2.55,81
33.9986,-118.308,16281.82,89.13,50.93,33.1,25.46,66.21,63
34.0992,-118.4938,590.36,0,20.37,0,0,0,2
34.1397,-118.4126,1988.72,49.66,75.12,8.91,40.74,6.37,61
34.1608,-118.5611,1633.42,36.92,35.65,0,3.82,0,11
34.1903,-118.4857,14787.15,68.75,203.72,33.1,40.74,14.01,59
34.2409,-118.6124,2605.25,28.01,94.22,0,2.55,0,15
34.2964,-118.4529,12815.1,33.1,178.25,19.1,72.57,17.83,56
34.2904,-118.5215,2573.73,16.55,15.28,0,3.82,0,3
34.1625,-118.5346,2481.64,96.77,179.53,14.01,77.67,1.27,59
34.2378,-118.3763,782.37,11.46,15.28,42.02,3.82,1.27,30
33.9565,-118.4137,3770.47,84.03,100.59,19.1,45.84,15.28,63
34.1235,-118.4052,970.96,11.46,56.02,0,16.55,0,3
34.1939,-118.3633,11186.78,44.56,35.65,22.92,31.83,0,66
34.0242,-118.3066,16642.86,156.61,175.71,10.19,38.2,52.2,81
34.2653,-118.6048,1472.07,68.75,80.21,1.27,24.19,0,40
33.9785,-118.4626,10483.7,59.84,286.48,59.84,115.86,45.84,78
33.7195,-118.2862,11932.89,12.73,59.84,35.65,58.57,5.09,61
34.0694,-118.5093,4.39,3.82,2.55,0,0,0,3
34.0335,-118.2857,20929.13,161.7,247.01,73.85,90.4,61.12,91
34.163,-118.4989,4298.25,99.31,168.07,1.27,73.85,15.28,72
33.9816,-118.4352,6739.27,59.84,239.37,38.2,222.82,44.56,73
33.9988,-118.2787,25656.0,124.78,147.7,28.01,35.65,62.39,79
34.1501,-118.3105,0.62,11.46,145.15,21.65,20.37,0,3
33.9951,-118.3222,9551.72,71.3,48.38,48.38,19.1,58.57,72
34.058,-118.2965,22544.3,161.7,336.14,63.66,331.04,133.69,95
34.1733,-118.3836,14553.78,151.52,250.83,80.21,85.31,15.28,85
34.0854,-118.1836,8455.47,62.39,21.65,50.93,34.38,22.92,78
34.1366,-118.1876,3523.33,19.1,109.5,48.38,20.37,25.46,68
34.2366,-118.4565,22829.79,34.38,369.24,39.47,129.87,24.19,62
34.0589,-118.2984,22544.3,161.7,348.87,66.21,348.87,133.69,96
34.0099,-118.4285,11168.07,183.35,525.85,70.03,133.69,19.1,63
34.1589,-118.5998,5677.82,138.78,154.06,3.82,22.92,0,40
34.1987,-118.501,9420.75,120.96,227.91,0,56.02,10.19,75
33.9856,-118.419,9907.22,118.41,364.15,25.46,126.05,30.56,59
34.2549,-118.3891,782.37,3.82,2.55,28.01,12.73,0,19
34.1913,-118.5523,14337.55,138.78,226.64,7.64,40.74,2.55,76
34.0814,-118.2794,15945.21,119.68,263.56,38.2,123.5,33.1,81
34.2322,-118.5123,3358.24,75.12,96.77,5.09,3.82,7.64,32
34.0825,-118.4968,590.36,0,1.27,0,0,0,3
34.271,-118.5263,7963.94,104.41,426.54,26.74,81.49,2.55,63
34.0539,-118.2681,24430.23,105.68,1059.34,61.12,207.54,128.6,92
34.031,-118.431,15959.11,178.25,474.92,48.38,166.79,58.57,68
34.0958,-118.3965,3026.21,47.11,92.95,0,61.12,7.64,6
34.0587,-118.5421,2687.99,0,10.19,0,1.27,0,6
34.0915,-118.2462,7072.49,20.37,25.46,2.55,40.74,26.74,39
33.7308,-118.2847,21445.12,109.5,61.12,80.21,81.49,28.01,85
34.029,-118.2478,1888.1,92.95,58.57,1.27,402.34,61.12,76
34.107,-118.5585,4.39,0,3.82,0,6.37,0,0
34.2917,-118.3836,3637.78,14.01,19.1,0,6.37,0,4
34.0736,-118.5811,4.39,0,0,0,1.27,0,1
34.2752,-118.3973,11706.86,62.39,35.65,17.83,91.67,17.83,71
34.3103,-118.5392,923.95,0,0,0,3.82,0,0
34.073,-118.2064,16737.29,52.2,73.85,57.3,87.85,56.02,83
34.1854,-118.5834,6052.05,166.79,650.63,45.84,126.05,14.01,44
34.0363,-118.3827,11118.16,230.46,634.07,7.64,143.88,50.93,51
34.0761,-118.5285,4.39,0,0,0,0,0,0
34.0372,-118.369,6881.72,170.61,791.95,10.19,104.41,53.48,76
33.9891,-118.2879,17020.58,101.86,168.07,2.55,47.11,76.39,82
33.9711,-118.3771,6901.26,77.67,89.13,0,47.11,22.92,48
34.1561,-118.5353,1398.69,59.84,70.03,8.91,7.64,0,18
33.9061,-118.2872,6478.96,71.3,72.57,25.46,17.83,21.65,50
33.9616,-118.4361,4757.54,52.2,68.75,5.09,22.92,20.37,65
34.2957,-118.5212,2573.73,24.19,30.56,1.27,1.27,0,8
34.1264,-118.4496,1382.75,1.27,1.27,0,5.09,0,31
33.977,-118.3907,7399.78,66.21,441.81,47.11,90.4,28.01,63
34.0483,-118.5419,4780.59,16.55,8.91,0,7.64,20.37,61
34.1163,-118.5279,4.39,0,1.27,0,0,0,1
34.1059,-118.5126,664.9,0,0,0,0,0,0
34.1123,-118.3549,3332.99,3.82,17.83,0,28.01,0,5
34.3134,-118.5467,923.95,0,1.27,0,0,0,0
34.2049,-118.4301,31055.56,45.84,45.84,2.55,14.01,0,65
34.1219,-118.2185,16035.35,61.12,239.37,78.94,94.22,16.55,86
34.0248,-118.1956,16780.0,77.67,35.65,29.28,43.29,63.66,84
34.0863,-118.4957,590.36,0,1.27,0,0,0,4
34.091,-118.4853,590.36,7.64,0,0,15.28,0,8
34.0148,-118.2577,25433.12,170.61,52.2,67.48,44.56,67.48,80
34.1867,-118.4829,14787.15,58.57,166.79,35.65,45.84,11.46,59
34.1817,-118.6575,4829.63,64.94,71.3,28.01,11.46,1.27,30
34.046,-118.2189,14152.78,80.21,193.53,44.56,82.76,57.3,89
33.7241,-118.2787,179.0,14.01,45.84,10.19,42.02,2.55,56
33.7949,-118.3007,21800.0,105.68,50.93,70.03,82.76,6.37,78
34.2763,-118.4648,2737.8,38.2,238.1,34.38,80.21,5.09,43
34.2295,-118.636,23.44,31.83,34.38,0,7.64,0,1
34.0238,-118.2946,20904.76,184.62,385.79,39.47,188.44,68.75,83
34.1987,-118.6097,9001.65,180.8,303.03,29.28,171.89,0,78
34.1739,-118.4945,66.39,21.65,81.49,36.92,43.29,7.64,5
34.0109,-118.3387,18281.25,104.41,213.9,11.46,81.49,87.85,87
34.2175,-118.526,9990.74,131.14,124.78,2.55,25.46,2.55,44
34.2341,-118.4267,12785.12,63.66,96.77,20.37,12.73,1.27,36
34.2741,-118.2604,2.8,0,0,0,0,0,0
34.3101,-118.5128,923.95,36.92,96.77,3.82,10.19,0,5
34.0889,-118.5515,4.39,0,1.27,0,0,0,3
34.2477,-118.5563,4890.8,114.59,222.82,30.56,57.3,10.19,37
34.2662,-118.4266,16221.15,33.1,36.92,25.46,26.74,26.74,75
34.0722,-118.3634,10116.07,91.67,156.61,5.09,155.34,45.84,97
33.9621,-118.4228,4757.54,124.78,248.28,20.37,109.5,22.92,82
34.0795,-118.4511,805.98,71.3,310.67,22.92,78.94,5.09,22
33.9795,-118.4324,6739.27,63.66,254.65,30.56,179.53,42.02,56
34.3224,-118.4643,8097.81,87.85,182.07,20.37,96.77,10.19,38
34.2339,-118.4291,12785.12,66.21,104.41,24.19,19.1,2.55,50
34.0682,-118.5132,4.39,0,2.55,0,0,0,4
34.0568,-118.3064,60967.74,179.53,348.87,34.38,294.12,124.78,96
34.1159,-118.2499,7924.73,42.02,47.11,6.37,28.01,22.92,71
34.2432,-118.4131,16956.1,22.92,31.83,1.27,15.28,2.55,50
34.0907,-118.455,805.98,1.27,0,0,5.09,0,4
34.1503,-118.3075,0.62,8.91,99.31,12.73,20.37,0,7
