Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
40.6401,-73.9508,64700.0,255.92,2869.88,20.37,161.7,152.79,83
40.543,-74.2092,13926.44,261.01,664.63,11.46,668.45,11.46,78
40.6142,-73.9398,34171.88,188.44,2690.36,11.46,128.6,114.59,88
40.5877,-73.8806,6.52,11.46,72.57,0.0,21.65,0.0,3
40.772,-73.8907,19648.65,198.63,1391.65,3.82,117.14,84.03,77
40.8159,-73.9169,25117.65,207.54,1326.72,33.1,273.75,113.32,96
40.712,-73.8298,22820.22,247.01,1902.22,61.12,454.55,140.06,88
40.6414,-73.9541,67702.13,247.01,2771.84,17.83,240.64,136.24,90
40.6361,-73.9227,21521.13,141.33,2312.2,2.55,85.31,128.6,73
40.6154,-74.125,13394.33,259.74,1441.31,0.0,630.25,26.74,86
40.8575,-73.9303,140206.9,173.16,2019.36,59.84,308.12,87.85,88
40.5913,-74.1542,29726.83,198.63,1028.78,21.65,2355.49,17.83,38
40.6746,-73.8451,26368.42,297.94,2489.18,1.27,103.13,117.14,80
40.7361,-73.7504,16106.23,189.71,580.6,24.19,304.3,73.85,71
40.8971,-73.9008,16620.54,56.02,229.18,14.01,105.68,14.01,51
40.7763,-73.909,67057.97,169.34,2049.92,38.2,482.56,94.22,98
40.7128,-73.8234,44601.31,233.0,1920.05,57.3,295.39,141.33,77
40.7714,-73.8237,21901.54,227.91,1967.16,7.64,126.05,87.85,86
40.5484,-74.2006,4985.89,230.46,574.23,0.0,916.73,6.37,46
40.5968,-74.1075,3345.98,118.41,320.86,0.0,248.28,6.37,27
40.5523,-74.1732,14522.47,299.21,1142.1,0.0,515.66,20.37,39
40.8327,-73.8782,47754.72,160.43,1759.62,104.41,208.81,104.41,85
40.7148,-73.9945,88000.0,458.37,4691.89,220.27,3447.93,210.08,100
40.6504,-73.8979,25938.14,164.25,2383.5,10.19,75.12,129.87,60
40.5568,-74.1946,11166.67,90.4,513.12,0.0,1110.26,17.83,58
40.7714,-73.9928,65483.15,133.69,1956.97,17.83,733.39,62.39,92
40.6531,-73.9315,46134.33,206.26,2454.81,0.0,123.5,117.14,87
40.5516,-74.1733,14522.47,291.57,1177.75,0.0,502.93,25.46,38
40.6845,-73.9899,49525.0,258.47,2925.9,29.28,1560.99,173.16,99
40.5644,-74.1373,9434.85,248.28,847.98,0.0,923.1,5.09,50
40.5967,-73.9787,29621.62,261.01,2207.8,2.55,170.61,157.88,95
40.7083,-73.8725,31780.0,194.81,1679.4,48.38,226.64,85.31,87
40.7516,-73.8674,77760.0,294.12,2880.07,33.1,366.69,151.52,90
40.768,-73.847,1978.23,44.56,458.37,7.64,49.66,14.01,39
40.6884,-73.9966,53742.42,268.65,2677.62,96.77,1518.97,108.23,92
40.5497,-74.1626,15408.26,289.03,1573.72,0.0,2654.7,26.74,77
40.5711,-74.1113,11158.54,318.31,1632.29,7.64,5439.28,53.48,94
40.6251,-74.0011,48855.07,226.64,2937.36,1.27,179.53,155.34,82
40.7554,-73.8866,86327.87,230.46,2266.37,48.38,385.79,142.6,90
40.8481,-73.8267,80.28,171.89,1296.16,29.28,101.86,96.77,74
