Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
33.8256,-84.3725,4521.44,61.12,182.07,1.27,106.95,17.83,42
33.7526,-84.3881,4099.34,127.32,2866.06,58.57,697.74,57.3,95
33.7294,-84.4242,3682.38,29.28,63.66,22.92,26.74,0.0,51
33.7559,-84.3735,8894.93,42.02,990.58,38.2,318.31,20.37,95
33.7546,-84.3831,13716.05,108.23,2386.05,33.1,640.44,58.57,97
33.8163,-84.3497,6280.33,20.37,67.48,1.27,87.85,7.64,67
33.7202,-84.4483,2446.78,0.0,5.09,0.0,7.64,0.0,23
33.8062,-84.3967,13297.49,1.27,64.94,26.74,78.94,5.09,74
33.7574,-84.5333,869.35,7.64,0.0,0.0,3.82,0.0,24
33.7065,-84.3648,4575.0,0.0,34.38,0.0,19.1,0.0,18
33.8568,-84.3522,3245.64,0.0,706.65,0.0,47.11,0.0,62
33.7317,-84.3847,6470.72,14.01,921.83,6.37,150.24,19.1,67
33.702,-84.3931,1708.16,1.27,49.66,10.19,24.19,0.0,20
33.8297,-84.4207,1948.91,3.82,38.2,1.27,3.82,0.0,10
33.7251,-84.3883,3929.35,6.37,459.64,0.0,82.76,0.0,69
33.7328,-84.3475,3302.44,5.09,207.54,8.91,36.92,2.55,71
33.7559,-84.4219,5295.02,1.27,336.14,33.1,71.3,5.09,67
33.7904,-84.3765,3169.72,17.83,546.22,14.01,207.54,1.27,72
33.6935,-84.5271,1693.47,2.55,0.0,0.0,11.46,0.0,4
33.7852,-84.4373,1622.89,5.09,54.75,2.55,3.82,0.0,4
33.6795,-84.5068,3026.58,6.37,0.0,0.0,8.91,0.0,23
33.7291,-84.4878,1429.67,0.0,12.73,0.0,6.37,0.0,7
33.7509,-84.4449,4438.91,1.27,157.88,29.28,11.46,3.82,41
33.7136,-84.447,2396.62,0.0,0.0,0.0,11.46,0.0,32
33.7664,-84.4419,3325.12,1.27,30.56,0.0,26.74,0.0,43
33.8742,-84.4035,1643.86,2.55,3.82,0.0,16.55,0.0,24
33.7143,-84.4925,1418.5,0.0,0.0,0.0,8.91,0.0,4
33.7795,-84.5107,861.17,10.19,0.0,0.0,15.28,0.0,4
33.7768,-84.3387,3511.04,14.01,220.27,14.01,42.02,1.27,31
33.7051,-84.3972,1708.16,0.0,80.21,5.09,30.56,0.0,25
33.8056,-84.3879,4261.19,1.27,58.57,0.0,85.31,5.09,68
33.8457,-84.4553,989.66,2.55,0.0,0.0,1.27,0.0,7
33.7184,-84.3793,2919.72,3.82,235.55,0.0,56.02,0.0,38
33.8066,-84.3981,13297.49,1.27,63.66,26.74,76.39,1.27,72
33.7165,-84.5036,2181.92,20.37,0.0,0.0,21.65,0.0,12
33.74,-84.3275,3302.44,6.37,8.91,1.27,11.46,0.0,28
33.8075,-84.4616,1141.57,0.0,21.65,2.55,10.19,1.27,6
33.7977,-84.3802,2508.24,12.73,217.72,11.46,90.4,2.55,56
33.8299,-84.4196,1948.91,3.82,38.2,1.27,3.82,0.0,10
33.7285,-84.4378,3531.11,0.0,6.37,0.0,17.83,0.0,48
33.7061,-84.5256,1869.22,0.0,0.0,0.0,1.27,0.0,3
33.6856,-84.3745,1745.6,0.0,31.83,11.46,12.73,0.0,3
33.7661,-84.4612,3325.12,0.0,3.82,1.27,17.83,0.0,1
33.6852,-84.4024,3388.64,6.37,52.2,0.0,20.37,0.0,41
33.8155,-84.4114,3393.29,6.37,159.15,29.28,34.38,0.0,46
33.7019,-84.4833,2772.62,5.09,20.37,0.0,15.28,0.0,6
33.6896,-84.3616,1807.46,1.27,3.82,0.0,11.46,0.0,6
33.7006,-84.5036,2181.92,2.55,0.0,0.0,6.37,0.0,4
33.7447,-84.4988,1429.67,1.27,2.55,0.0,3.82,0.0,4
33.6947,-84.5263,1693.47,1.27,0.0,0.0,11.46,0.0,23
33.6593,-84.3821,553.07,0.0,5.09,0.0,15.28,0.0,24
33.8745,-84.4396,1006.61,1.27,62.39,3.82,3.82,0.0,1
33.7172,-84.5262,1869.22,0.0,0.0,0.0,3.82,0.0,2
33.7452,-84.5165,2605.77,1.27,0.0,0.0,6.37,0.0,6
33.855,-84.402,1643.86,2.55,0.0,0.0,0.0,0.0,1
33.7276,-84.4195,3682.38,20.37,110.77,29.28,28.01,0.0,60
33.7099,-84.3972,9473.84,0.0,54.75,0.0,33.1,0.0,27
33.7027,-84.4181,2354.36,6.37,90.4,0.0,12.73,0.0,46
33.7592,-84.361,8761.1,42.02,716.83,59.84,204.99,10.19,90
33.7219,-84.4273,3545.08,1.27,77.67,1.27,20.37,7.64,55
33.7912,-84.3244,4860.82,14.01,728.29,33.1,220.27,20.37,70
33.7442,-84.5266,869.35,1.27,0.0,0.0,1.27,0.0,2
33.7373,-84.5227,2605.77,0.0,0.0,0.0,11.46,0.0,3
33.8025,-84.4743,2284.57,2.55,5.09,0.0,25.46,0.0,27
33.7488,-84.3722,7094.2,42.02,1462.95,17.83,301.76,16.55,84
33.7901,-84.4128,2628.4,21.65,387.06,3.82,110.77,3.82,60
33.6674,-84.5104,3040.94,1.27,5.09,0,3.82,0,8
33.8528,-84.3937,1643.86,6.37,3.82,0,2.55,0,8
33.8231,-84.3689,12773.85,72.57,235.55,12.73,129.87,19.1,82
33.7318,-84.5222,869.35,0,0,0,21.65,0,10
33.7888,-84.4463,1622.89,2.55,81.49,3.82,17.83,0,11
33.8338,-84.3538,5170.73,0,516.94,5.09,8.91,0,30
33.6517,-84.3825,553.07,0,11.46,0,10.19,0,17
33.8736,-84.3666,3584.71,0,71.3,0,1.27,0,10
33.6765,-84.4137,3388.64,8.91,50.93,1.27,38.2,0,18
33.7416,-84.5272,869.35,1.27,0,0,11.46,0,3
33.6911,-84.5287,1693.47,2.55,0,0,12.73,0,14
33.7951,-84.4414,1141.57,2.55,52.2,0,14.01,0,4
33.8246,-84.3698,12773.85,73.85,215.18,12.73,133.69,19.1,76
33.7191,-84.4036,2582.68,7.64,94.22,6.37,58.57,0,42
33.8075,-84.3987,13297.49,1.27,56.02,26.74,80.21,0,65
33.8164,-84.3506,6280.33,20.37,71.3,2.55,89.13,6.37,76
33.8393,-84.3641,2355.35,28.01,374.33,16.55,86.58,5.09,73
33.7149,-84.3633,3225.97,1.27,86.58,0,28.01,1.27,35
33.6565,-84.5131,3040.94,12.73,1.27,0,50.93,0,57
33.7993,-84.3616,4376.46,8.91,71.3,6.37,58.57,0,48
33.7369,-84.4567,1571.23,1.27,1.27,1.27,1.27,0,6
33.8661,-84.4334,1006.61,7.64,12.73,0,3.82,0,4
33.7962,-84.4409,1141.57,3.82,45.84,0,17.83,0,8
33.8012,-84.4674,2284.57,1.27,17.83,0,22.92,1.27,6
33.7494,-84.5022,6153.97,10.19,0,0,20.37,0,32
33.8397,-84.4478,989.66,6.37,1.27,0,1.27,0,1
33.7651,-84.3927,9364.52,101.86,2494.28,54.75,561.5,49.66,87
33.8266,-84.3749,4521.44,40.74,145.15,0,56.02,16.55,37
33.7544,-84.4798,4173.21,2.55,12.73,1.27,20.37,2.55,42
33.7643,-84.4881,3562.11,0,0,0,2.55,0,6
33.7186,-84.4511,2446.78,0,5.09,0,5.09,0,28
33.7322,-84.4359,3531.11,3.82,53.48,10.19,35.65,0,58
33.6735,-84.3639,553.07,0,29.28,1.27,5.09,0,4
33.6739,-84.4982,3195.2,2.55,11.46,0,11.46,0,11
33.7598,-84.4952,3562.11,10.19,0,0,21.65,0,28
33.7919,-84.4744,772.12,1.27,22.92,0,7.64,0,16
33.7979,-84.3528,4376.46,5.09,56.02,1.27,24.19,3.82,50
33.7351,-84.4038,4448.28,26.74,336.14,1.27,89.13,11.46,66
33.8139,-84.3629,4804.18,35.65,126.05,5.09,85.31,0,39
33.8115,-84.375,4543.71,15.28,61.12,8.91,56.02,0,49
33.8392,-84.4045,1643.86,2.55,2.55,0,10.19,0,3
33.7751,-84.353,11299.52,33.1,318.31,19.1,835.25,8.91,93
33.7619,-84.4591,3325.12,0,6.37,1.27,15.28,0,8
33.7115,-84.4837,2772.62,0,0,0,1.27,0,9
33.765,-84.3442,6941.18,40.74,631.53,30.56,173.16,22.92,84
33.7142,-84.4393,2396.62,0,3.82,0,17.83,0,31
33.7735,-84.4284,1682.47,2.55,61.12,10.19,15.28,5.09,15
33.6609,-84.3585,553.07,0,0,0,5.09,0,3
33.861,-84.4137,1006.61,0,0,0,0,0,5
33.8636,-84.3638,1987.51,0,171.89,3.82,2.55,0,21
33.7346,-84.5192,869.35,0,0,0,15.28,0,5
33.7615,-84.4416,4113.54,1.27,20.37,10.19,22.92,0,38
33.8007,-84.381,2508.24,6.37,124.78,15.28,49.66,2.55,36
33.8338,-84.3531,5170.73,0,523.3,5.09,8.91,0,17
33.7602,-84.5213,869.35,7.64,0,0,15.28,0,11
33.6911,-84.3775,2096.96,0,22.92,15.28,8.91,0,4
33.7941,-84.359,4082.49,12.73,92.95,1.27,236.82,3.82,55
33.8685,-84.3544,1987.51,2.55,103.13,0,2.55,0,11
33.7517,-84.4712,4173.21,6.37,59.84,1.27,35.65,6.37,40
33.7753,-84.4741,3285.9,1.27,57.3,0,29.28,0,57
33.8377,-84.4318,989.66,5.09,76.39,0,30.56,0,3
33.7112,-84.365,7058.82,1.27,75.12,0,25.46,1.27,38
33.7474,-84.3586,7094.2,86.58,914.19,44.56,169.34,0,90
33.7059,-84.4496,2583.61,0,38.2,0,2.55,0,47
33.7033,-84.3607,4575.0,0,43.29,0,20.37,0,14
33.7569,-84.4742,1940.62,6.37,86.58,0,34.38,6.37,30
33.7356,-84.3548,5752.0,16.55,560.23,10.19,94.22,0,47
33.8034,-84.4101,7918.16,19.1,263.56,8.91,89.13,0,58
33.8069,-84.3769,4543.71,5.09,17.83,14.01,35.65,0,49
33.7983,-84.4587,1622.89,0,22.92,2.55,7.64,0,2
33.7972,-84.3073,4397.48,6.37,313.22,12.73,110.77,11.46,60
33.6517,-84.3718,553.07,5.09,12.73,0,22.92,0,12
33.753,-84.5023,6153.97,10.19,0,0,33.1,0,49
